MN908947.3	190	324
MN908947.3	191	324
MN908947.3	192	324
MN908947.3	193	324
MN908947.3	194	324
MN908947.3	195	324
MN908947.3	196	324
MN908947.3	197	324
MN908947.3	198	324
MN908947.3	199	324
MN908947.3	200	323
MN908947.3	201	324
MN908947.3	202	324
MN908947.3	203	324
MN908947.3	204	324
MN908947.3	205	324
MN908947.3	206	324
MN908947.3	207	324
MN908947.3	208	324
MN908947.3	209	324
MN908947.3	210	324
MN908947.3	211	324
MN908947.3	212	324
MN908947.3	213	324
MN908947.3	214	324
MN908947.3	215	324
MN908947.3	216	324
MN908947.3	217	324
MN908947.3	218	324
MN908947.3	219	324
MN908947.3	220	324
MN908947.3	221	324
MN908947.3	222	324
MN908947.3	223	324
MN908947.3	224	324
MN908947.3	225	324
MN908947.3	226	324
MN908947.3	227	324
MN908947.3	228	324
MN908947.3	229	324
MN908947.3	230	324
MN908947.3	231	324
MN908947.3	232	324
MN908947.3	233	324
MN908947.3	234	324
MN908947.3	235	324
MN908947.3	236	324
MN908947.3	237	324
MN908947.3	238	324
MN908947.3	239	324
MN908947.3	240	324
MN908947.3	241	324
MN908947.3	242	324
MN908947.3	243	324
MN908947.3	244	324
MN908947.3	245	324
MN908947.3	246	324
MN908947.3	247	324
MN908947.3	248	324
MN908947.3	249	324
MN908947.3	250	324
MN908947.3	251	324
MN908947.3	252	324
MN908947.3	253	324
MN908947.3	254	324
MN908947.3	255	324
MN908947.3	256	324
MN908947.3	257	324
MN908947.3	258	324
MN908947.3	259	324
MN908947.3	260	324
MN908947.3	261	324
MN908947.3	262	324
MN908947.3	263	324
MN908947.3	264	324
MN908947.3	265	324
MN908947.3	266	324
MN908947.3	267	324
MN908947.3	268	324
MN908947.3	269	324
MN908947.3	270	324
MN908947.3	271	324
MN908947.3	272	324
MN908947.3	273	324
MN908947.3	274	324
MN908947.3	275	324
MN908947.3	276	324
MN908947.3	277	323
MN908947.3	278	321
MN908947.3	279	316
MN908947.3	280	313
MN908947.3	281	309
MN908947.3	282	303
MN908947.3	283	294
MN908947.3	284	287
MN908947.3	285	287
MN908947.3	286	287
MN908947.3	287	287
MN908947.3	288	281
MN908947.3	289	275
MN908947.3	290	273
MN908947.3	291	268
MN908947.3	292	263
MN908947.3	293	263
MN908947.3	294	259
MN908947.3	295	253
MN908947.3	296	251
MN908947.3	297	239
MN908947.3	298	236
MN908947.3	299	234
MN908947.3	300	231
MN908947.3	301	224
MN908947.3	302	219
MN908947.3	303	218
MN908947.3	304	213
MN908947.3	305	210
MN908947.3	306	209
MN908947.3	307	208
MN908947.3	308	205
MN908947.3	309	205
MN908947.3	310	202
MN908947.3	311	200
MN908947.3	312	199
MN908947.3	313	199
MN908947.3	314	198
MN908947.3	315	193
MN908947.3	316	189
MN908947.3	317	189
MN908947.3	318	186
MN908947.3	319	186
MN908947.3	320	183
MN908947.3	321	180
MN908947.3	322	179
MN908947.3	323	178
MN908947.3	324	174
MN908947.3	325	179
MN908947.3	326	178
MN908947.3	327	177
MN908947.3	328	179
MN908947.3	329	183
MN908947.3	330	185
MN908947.3	331	189
MN908947.3	332	190
MN908947.3	333	194
MN908947.3	334	194
MN908947.3	335	199
MN908947.3	336	201
MN908947.3	337	200
MN908947.3	338	207
MN908947.3	339	213
MN908947.3	340	218
MN908947.3	341	225
MN908947.3	342	227
MN908947.3	343	230
MN908947.3	344	229
MN908947.3	345	226
MN908947.3	346	238
MN908947.3	347	241
MN908947.3	348	244
MN908947.3	349	257
MN908947.3	350	261
MN908947.3	351	267
MN908947.3	352	268
MN908947.3	353	280
MN908947.3	354	288
MN908947.3	355	292
MN908947.3	356	297
MN908947.3	357	299
MN908947.3	358	301
MN908947.3	359	306
MN908947.3	360	310
MN908947.3	361	315
MN908947.3	362	321
MN908947.3	363	327
MN908947.3	364	333
MN908947.3	365	342
MN908947.3	366	345
MN908947.3	367	350
MN908947.3	368	351
MN908947.3	369	356
MN908947.3	370	366
MN908947.3	371	372
MN908947.3	372	381
MN908947.3	373	385
MN908947.3	374	393
MN908947.3	375	399
MN908947.3	376	401
MN908947.3	377	408
MN908947.3	378	415
MN908947.3	379	422
MN908947.3	380	422
MN908947.3	381	425
MN908947.3	382	434
MN908947.3	383	431
MN908947.3	384	435
MN908947.3	385	444
MN908947.3	386	454
MN908947.3	387	462
MN908947.3	388	469
MN908947.3	389	472
MN908947.3	390	479
MN908947.3	391	485
MN908947.3	392	496
MN908947.3	393	506
MN908947.3	394	518
MN908947.3	395	528
MN908947.3	396	542
MN908947.3	397	548
MN908947.3	398	553
MN908947.3	399	561
MN908947.3	400	567
MN908947.3	401	571
MN908947.3	402	579
MN908947.3	403	588
MN908947.3	404	593
MN908947.3	405	603
MN908947.3	406	611
MN908947.3	407	615
MN908947.3	408	619
MN908947.3	409	623
MN908947.3	410	628
MN908947.3	411	636
MN908947.3	412	646
MN908947.3	413	655
MN908947.3	414	665
MN908947.3	415	667
MN908947.3	416	674
MN908947.3	417	680
MN908947.3	418	697
MN908947.3	419	699
MN908947.3	420	705
MN908947.3	421	713
MN908947.3	422	715
MN908947.3	423	724
MN908947.3	424	730
MN908947.3	425	737
MN908947.3	426	739
MN908947.3	427	752
MN908947.3	428	763
MN908947.3	429	775
MN908947.3	430	787
MN908947.3	431	797
MN908947.3	432	811
MN908947.3	433	820
MN908947.3	434	832
MN908947.3	435	841
MN908947.3	436	856
MN908947.3	437	872
MN908947.3	438	882
MN908947.3	439	895
MN908947.3	440	915
MN908947.3	441	921
MN908947.3	442	931
MN908947.3	443	939
MN908947.3	444	949
MN908947.3	445	960
MN908947.3	446	971
MN908947.3	447	982
MN908947.3	448	995
MN908947.3	449	1005
MN908947.3	450	1015
MN908947.3	451	1018
MN908947.3	452	1028
MN908947.3	453	1042
MN908947.3	454	1061
MN908947.3	455	1072
MN908947.3	456	1083
MN908947.3	457	1095
MN908947.3	458	1110
MN908947.3	459	1115
MN908947.3	460	1137
MN908947.3	461	1142
MN908947.3	462	1148
MN908947.3	463	1150
MN908947.3	464	1164
MN908947.3	465	1172
MN908947.3	466	1188
MN908947.3	467	1203
MN908947.3	468	1213
MN908947.3	469	1220
MN908947.3	470	1229
MN908947.3	471	1241
MN908947.3	472	1249
MN908947.3	473	1262
MN908947.3	474	1270
MN908947.3	475	1273
MN908947.3	476	1278
MN908947.3	477	1278
MN908947.3	478	1278
MN908947.3	479	1278
MN908947.3	480	1278
MN908947.3	481	1278
MN908947.3	482	1278
MN908947.3	483	1278
MN908947.3	484	1278
MN908947.3	485	1278
MN908947.3	486	1278
MN908947.3	487	1277
MN908947.3	488	1278
MN908947.3	489	1278
MN908947.3	490	1278
MN908947.3	491	1278
MN908947.3	492	1278
MN908947.3	493	1278
MN908947.3	494	1278
MN908947.3	495	1278
MN908947.3	496	1278
MN908947.3	497	1278
MN908947.3	498	1278
MN908947.3	499	1278
MN908947.3	500	1278
MN908947.3	501	1278
MN908947.3	502	1278
MN908947.3	503	1278
MN908947.3	504	1278
MN908947.3	505	1278
MN908947.3	506	1277
MN908947.3	507	1278
MN908947.3	508	1278
MN908947.3	509	1278
MN908947.3	510	1278
MN908947.3	511	1278
MN908947.3	512	1278
MN908947.3	513	1278
MN908947.3	514	1278
MN908947.3	515	1278
MN908947.3	516	1276
MN908947.3	517	1276
MN908947.3	518	965
MN908947.3	519	967
MN908947.3	520	967
MN908947.3	521	1215
MN908947.3	522	1215
MN908947.3	523	1215
MN908947.3	524	1278
MN908947.3	525	1278
MN908947.3	526	1278
MN908947.3	527	1278
MN908947.3	528	1278
MN908947.3	529	1278
MN908947.3	530	1278
MN908947.3	531	1278
MN908947.3	532	1278
MN908947.3	533	1278
MN908947.3	534	1278
MN908947.3	535	1278
MN908947.3	536	1278
MN908947.3	537	1278
MN908947.3	538	1278
MN908947.3	539	1278
MN908947.3	540	1277
MN908947.3	541	1278
MN908947.3	542	1278
MN908947.3	543	1278
MN908947.3	544	1278
MN908947.3	545	1278
MN908947.3	546	1278
MN908947.3	547	1278
MN908947.3	548	1277
MN908947.3	549	1278
MN908947.3	550	1278
MN908947.3	551	1277
MN908947.3	552	1278
MN908947.3	553	1278
MN908947.3	554	1278
MN908947.3	555	1278
MN908947.3	556	1278
MN908947.3	557	1278
MN908947.3	558	1278
MN908947.3	559	1278
MN908947.3	560	1278
MN908947.3	561	1278
MN908947.3	562	1278
MN908947.3	563	1278
MN908947.3	564	1278
MN908947.3	565	1278
MN908947.3	566	1278
MN908947.3	567	1278
MN908947.3	568	1278
MN908947.3	569	1277
MN908947.3	570	1278
MN908947.3	571	1278
MN908947.3	572	1278
MN908947.3	573	1278
MN908947.3	574	1278
MN908947.3	575	1278
MN908947.3	576	1266
MN908947.3	577	1259
MN908947.3	578	1252
MN908947.3	579	1241
MN908947.3	580	1225
MN908947.3	581	1212
MN908947.3	582	1195
MN908947.3	583	1188
MN908947.3	584	1179
MN908947.3	585	1169
MN908947.3	586	1156
MN908947.3	587	1140
MN908947.3	588	1134
MN908947.3	589	1114
MN908947.3	590	1101
MN908947.3	591	1090
MN908947.3	592	1079
MN908947.3	593	1062
MN908947.3	594	1045
MN908947.3	595	1035
MN908947.3	596	1022
MN908947.3	597	1009
MN908947.3	598	999
MN908947.3	599	994
MN908947.3	600	980
MN908947.3	601	967
MN908947.3	602	958
MN908947.3	603	942
MN908947.3	604	930
MN908947.3	605	918
MN908947.3	606	910
MN908947.3	607	900
MN908947.3	608	894
MN908947.3	609	880
MN908947.3	610	869
MN908947.3	611	860
MN908947.3	612	853
MN908947.3	613	841
MN908947.3	614	827
MN908947.3	615	814
MN908947.3	616	800
MN908947.3	617	795
MN908947.3	618	782
MN908947.3	619	771
MN908947.3	620	754
MN908947.3	621	747
MN908947.3	622	728
MN908947.3	623	716
MN908947.3	624	710
MN908947.3	625	700
MN908947.3	626	691
MN908947.3	627	679
MN908947.3	628	671
MN908947.3	629	657
MN908947.3	630	650
MN908947.3	631	640
MN908947.3	632	628
MN908947.3	633	619
MN908947.3	634	618
MN908947.3	635	612
MN908947.3	636	601
MN908947.3	637	591
MN908947.3	638	587
MN908947.3	639	573
MN908947.3	640	564
MN908947.3	641	553
MN908947.3	642	547
MN908947.3	643	538
MN908947.3	644	527
MN908947.3	645	513
MN908947.3	646	516
MN908947.3	647	509
MN908947.3	648	507
MN908947.3	649	504
MN908947.3	650	502
MN908947.3	651	503
MN908947.3	652	496
MN908947.3	653	491
MN908947.3	654	490
MN908947.3	655	486
MN908947.3	656	481
MN908947.3	657	476
MN908947.3	658	477
MN908947.3	659	474
MN908947.3	660	477
MN908947.3	661	472
MN908947.3	662	467
MN908947.3	663	460
MN908947.3	664	457
MN908947.3	665	451
MN908947.3	666	449
MN908947.3	667	451
MN908947.3	668	456
MN908947.3	669	458
MN908947.3	670	458
MN908947.3	671	455
MN908947.3	672	442
MN908947.3	673	444
MN908947.3	674	439
MN908947.3	675	431
MN908947.3	676	433
MN908947.3	677	429
MN908947.3	678	430
MN908947.3	679	430
MN908947.3	680	429
MN908947.3	681	425
MN908947.3	682	425
MN908947.3	683	425
MN908947.3	684	422
MN908947.3	685	428
MN908947.3	686	429
MN908947.3	687	432
MN908947.3	688	433
MN908947.3	689	438
MN908947.3	690	436
MN908947.3	691	432
MN908947.3	692	442
MN908947.3	693	438
MN908947.3	694	442
MN908947.3	695	443
MN908947.3	696	450
MN908947.3	697	444
MN908947.3	698	455
MN908947.3	699	459
MN908947.3	700	461
MN908947.3	701	463
MN908947.3	702	470
MN908947.3	703	476
MN908947.3	704	474
MN908947.3	705	481
MN908947.3	706	482
MN908947.3	707	482
MN908947.3	708	483
MN908947.3	709	495
MN908947.3	710	497
MN908947.3	711	501
MN908947.3	712	507
MN908947.3	713	518
MN908947.3	714	525
MN908947.3	715	519
MN908947.3	716	531
MN908947.3	717	530
MN908947.3	718	525
MN908947.3	719	522
MN908947.3	720	536
MN908947.3	721	539
MN908947.3	722	543
MN908947.3	723	556
MN908947.3	724	560
MN908947.3	725	562
MN908947.3	726	562
MN908947.3	727	568
MN908947.3	728	578
MN908947.3	729	586
MN908947.3	730	598
MN908947.3	731	610
MN908947.3	732	622
MN908947.3	733	632
MN908947.3	734	642
MN908947.3	735	647
MN908947.3	736	656
MN908947.3	737	667
MN908947.3	738	679
MN908947.3	739	693
MN908947.3	740	709
MN908947.3	741	724
MN908947.3	742	733
MN908947.3	743	754
MN908947.3	744	758
MN908947.3	745	767
MN908947.3	746	776
MN908947.3	747	789
MN908947.3	748	794
MN908947.3	749	803
MN908947.3	750	812
MN908947.3	751	824
MN908947.3	752	834
MN908947.3	753	848
MN908947.3	754	860
MN908947.3	755	870
MN908947.3	756	885
MN908947.3	757	900
MN908947.3	758	915
MN908947.3	759	931
MN908947.3	760	942
MN908947.3	761	955
MN908947.3	762	958
MN908947.3	763	964
MN908947.3	764	978
MN908947.3	765	995
MN908947.3	766	1003
MN908947.3	767	1021
MN908947.3	768	1025
MN908947.3	769	1035
MN908947.3	770	1044
MN908947.3	771	1055
MN908947.3	772	1066
MN908947.3	773	1075
MN908947.3	774	1080
MN908947.3	775	1100
MN908947.3	776	1111
MN908947.3	777	1123
MN908947.3	778	1134
MN908947.3	779	1146
MN908947.3	780	1160
MN908947.3	781	1168
MN908947.3	782	1176
MN908947.3	783	1187
MN908947.3	784	1193
MN908947.3	785	1205
MN908947.3	786	1217
MN908947.3	787	1236
MN908947.3	788	1239
MN908947.3	789	1255
MN908947.3	790	1267
MN908947.3	791	1270
MN908947.3	792	1277
MN908947.3	793	1292
MN908947.3	794	1292
MN908947.3	795	1292
MN908947.3	796	1292
MN908947.3	797	1292
MN908947.3	798	1292
MN908947.3	799	1292
MN908947.3	800	1292
MN908947.3	801	1292
MN908947.3	802	1292
MN908947.3	803	1292
MN908947.3	804	1292
MN908947.3	805	1292
MN908947.3	806	1292
MN908947.3	807	1292
MN908947.3	808	1291
MN908947.3	809	1292
MN908947.3	810	1292
MN908947.3	811	1292
MN908947.3	812	1292
MN908947.3	813	1292
MN908947.3	814	1292
MN908947.3	815	1292
MN908947.3	816	1292
MN908947.3	817	1292
MN908947.3	818	1292
MN908947.3	819	1292
MN908947.3	820	1292
MN908947.3	821	1292
MN908947.3	822	1292
MN908947.3	823	1292
MN908947.3	824	1292
MN908947.3	825	1292
MN908947.3	826	1291
MN908947.3	827	1292
MN908947.3	828	1292
MN908947.3	829	1292
MN908947.3	830	1292
MN908947.3	831	1292
MN908947.3	832	1292
MN908947.3	833	1292
MN908947.3	834	1292
MN908947.3	835	1292
MN908947.3	836	1292
MN908947.3	837	1292
MN908947.3	838	1292
MN908947.3	839	1292
MN908947.3	840	1292
MN908947.3	841	1292
MN908947.3	842	1292
MN908947.3	843	1292
MN908947.3	844	1292
MN908947.3	845	1292
MN908947.3	846	1292
MN908947.3	847	1292
MN908947.3	848	1292
MN908947.3	849	1292
MN908947.3	850	1292
MN908947.3	851	1292
MN908947.3	852	1292
MN908947.3	853	1292
MN908947.3	854	1292
MN908947.3	855	1292
MN908947.3	856	1292
MN908947.3	857	1292
MN908947.3	858	1292
MN908947.3	859	1292
MN908947.3	860	1292
MN908947.3	861	1292
MN908947.3	862	1292
MN908947.3	863	1292
MN908947.3	864	1292
MN908947.3	865	1292
MN908947.3	866	1292
MN908947.3	867	1292
MN908947.3	868	1292
MN908947.3	869	1291
MN908947.3	870	1292
MN908947.3	871	1292
MN908947.3	872	1292
MN908947.3	873	1292
MN908947.3	874	1292
MN908947.3	875	1292
MN908947.3	876	1292
MN908947.3	877	1292
MN908947.3	878	1292
MN908947.3	879	1292
MN908947.3	880	1292
MN908947.3	881	1292
MN908947.3	882	1292
MN908947.3	883	1292
MN908947.3	884	1292
MN908947.3	885	1292
MN908947.3	886	1292
MN908947.3	887	1292
MN908947.3	888	1292
MN908947.3	889	1291
MN908947.3	890	1292
MN908947.3	891	1292
MN908947.3	892	1291
MN908947.3	893	1291
MN908947.3	894	1291
MN908947.3	895	1291
MN908947.3	896	1283
MN908947.3	897	1267
MN908947.3	898	1252
MN908947.3	899	1240
MN908947.3	900	1229
MN908947.3	901	1211
MN908947.3	902	1200
MN908947.3	903	1189
MN908947.3	904	1176
MN908947.3	905	1167
MN908947.3	906	1159
MN908947.3	907	1145
MN908947.3	908	1134
MN908947.3	909	1122
MN908947.3	910	1117
MN908947.3	911	1109
MN908947.3	912	1093
MN908947.3	913	1076
MN908947.3	914	1065
MN908947.3	915	1058
MN908947.3	916	1042
MN908947.3	917	1034
MN908947.3	918	1016
MN908947.3	919	1002
MN908947.3	920	984
MN908947.3	921	971
MN908947.3	922	960
MN908947.3	923	947
MN908947.3	924	932
MN908947.3	925	923
MN908947.3	926	917
MN908947.3	927	913
MN908947.3	928	911
MN908947.3	929	895
MN908947.3	930	881
MN908947.3	931	872
MN908947.3	932	865
MN908947.3	933	849
MN908947.3	934	836
MN908947.3	935	825
MN908947.3	936	819
MN908947.3	937	795
MN908947.3	938	790
MN908947.3	939	779
MN908947.3	940	773
MN908947.3	941	766
MN908947.3	942	758
MN908947.3	943	742
MN908947.3	944	725
MN908947.3	945	721
MN908947.3	946	713
MN908947.3	947	705
MN908947.3	948	711
MN908947.3	949	703
MN908947.3	950	697
MN908947.3	951	698
MN908947.3	952	686
MN908947.3	953	683
MN908947.3	954	683
MN908947.3	955	682
MN908947.3	956	678
MN908947.3	957	670
MN908947.3	958	670
MN908947.3	959	665
MN908947.3	960	653
MN908947.3	961	650
MN908947.3	962	641
MN908947.3	963	631
MN908947.3	964	620
MN908947.3	965	612
MN908947.3	966	609
MN908947.3	967	604
MN908947.3	968	598
MN908947.3	969	595
MN908947.3	970	600
MN908947.3	971	593
MN908947.3	972	595
MN908947.3	973	590
MN908947.3	974	583
MN908947.3	975	587
MN908947.3	976	585
MN908947.3	977	582
MN908947.3	978	579
MN908947.3	979	566
MN908947.3	980	559
MN908947.3	981	556
MN908947.3	982	554
MN908947.3	983	548
MN908947.3	984	546
MN908947.3	985	550
MN908947.3	986	555
MN908947.3	987	559
MN908947.3	988	555
MN908947.3	989	553
MN908947.3	990	550
MN908947.3	991	550
MN908947.3	992	548
MN908947.3	993	545
MN908947.3	994	543
MN908947.3	995	543
MN908947.3	996	547
MN908947.3	997	548
MN908947.3	998	546
MN908947.3	999	548
MN908947.3	1000	554
MN908947.3	1001	557
MN908947.3	1002	559
MN908947.3	1003	565
MN908947.3	1004	558
MN908947.3	1005	567
MN908947.3	1006	568
MN908947.3	1007	563
MN908947.3	1008	565
MN908947.3	1009	552
MN908947.3	1010	553
MN908947.3	1011	564
MN908947.3	1012	562
MN908947.3	1013	563
MN908947.3	1014	566
MN908947.3	1015	570
MN908947.3	1016	570
MN908947.3	1017	576
MN908947.3	1018	579
MN908947.3	1019	576
MN908947.3	1020	576
MN908947.3	1021	580
MN908947.3	1022	586
MN908947.3	1023	581
MN908947.3	1024	581
MN908947.3	1025	585
MN908947.3	1026	589
MN908947.3	1027	584
MN908947.3	1028	582
MN908947.3	1029	587
MN908947.3	1030	591
MN908947.3	1031	596
MN908947.3	1032	604
MN908947.3	1033	601
MN908947.3	1034	607
MN908947.3	1035	610
MN908947.3	1036	612
MN908947.3	1037	615
MN908947.3	1038	615
MN908947.3	1039	619
MN908947.3	1040	620
MN908947.3	1041	624
MN908947.3	1042	639
MN908947.3	1043	645
MN908947.3	1044	648
MN908947.3	1045	661
MN908947.3	1046	671
MN908947.3	1047	675
MN908947.3	1048	697
MN908947.3	1049	705
MN908947.3	1050	711
MN908947.3	1051	725
MN908947.3	1052	731
MN908947.3	1053	737
MN908947.3	1054	751
MN908947.3	1055	760
MN908947.3	1056	778
MN908947.3	1057	793
MN908947.3	1058	801
MN908947.3	1059	810
MN908947.3	1060	818
MN908947.3	1061	825
MN908947.3	1062	836
MN908947.3	1063	844
MN908947.3	1064	853
MN908947.3	1065	860
MN908947.3	1066	871
MN908947.3	1067	879
MN908947.3	1068	895
MN908947.3	1069	906
MN908947.3	1070	909
MN908947.3	1071	918
MN908947.3	1072	922
MN908947.3	1073	938
MN908947.3	1074	951
MN908947.3	1075	963
MN908947.3	1076	978
MN908947.3	1077	988
MN908947.3	1078	997
MN908947.3	1079	1004
MN908947.3	1080	1022
MN908947.3	1081	1026
MN908947.3	1082	1036
MN908947.3	1083	1046
MN908947.3	1084	1057
MN908947.3	1085	1069
MN908947.3	1086	1079
MN908947.3	1087	1086
MN908947.3	1088	1094
MN908947.3	1089	1107
MN908947.3	1090	1111
MN908947.3	1091	1131
MN908947.3	1092	1142
MN908947.3	1093	1154
MN908947.3	1094	1158
MN908947.3	1095	1170
MN908947.3	1096	1176
MN908947.3	1097	1184
MN908947.3	1098	1191
MN908947.3	1099	1201
MN908947.3	1100	1212
MN908947.3	1101	1225
MN908947.3	1102	1229
MN908947.3	1103	1246
MN908947.3	1104	1254
MN908947.3	1105	1265
MN908947.3	1106	1279
MN908947.3	1107	1286
MN908947.3	1108	1293
MN908947.3	1109	1306
MN908947.3	1110	1315
MN908947.3	1111	1326
MN908947.3	1112	1326
MN908947.3	1113	1326
MN908947.3	1114	1326
MN908947.3	1115	1326
MN908947.3	1116	1326
MN908947.3	1117	1326
MN908947.3	1118	1326
MN908947.3	1119	1326
MN908947.3	1120	1326
MN908947.3	1121	1326
MN908947.3	1122	1326
MN908947.3	1123	1326
MN908947.3	1124	1326
MN908947.3	1125	1326
MN908947.3	1126	1326
MN908947.3	1127	1326
MN908947.3	1128	1326
MN908947.3	1129	1326
MN908947.3	1130	1326
MN908947.3	1131	1326
MN908947.3	1132	1326
MN908947.3	1133	1326
MN908947.3	1134	1326
MN908947.3	1135	1326
MN908947.3	1136	1326
MN908947.3	1137	1326
MN908947.3	1138	1326
MN908947.3	1139	1326
MN908947.3	1140	1326
MN908947.3	1141	1326
MN908947.3	1142	1326
MN908947.3	1143	1326
MN908947.3	1144	1326
MN908947.3	1145	1326
MN908947.3	1146	1326
MN908947.3	1147	1326
MN908947.3	1148	1326
MN908947.3	1149	1326
MN908947.3	1150	1326
MN908947.3	1151	1326
MN908947.3	1152	1326
MN908947.3	1153	1326
MN908947.3	1154	1326
MN908947.3	1155	1326
MN908947.3	1156	1325
MN908947.3	1157	1326
MN908947.3	1158	1326
MN908947.3	1159	1326
MN908947.3	1160	1326
MN908947.3	1161	1326
MN908947.3	1162	1326
MN908947.3	1163	1326
MN908947.3	1164	1326
MN908947.3	1165	1326
MN908947.3	1166	1326
MN908947.3	1167	1326
MN908947.3	1168	1326
MN908947.3	1169	1326
MN908947.3	1170	1326
MN908947.3	1171	1326
MN908947.3	1172	1326
MN908947.3	1173	1325
MN908947.3	1174	1325
MN908947.3	1175	1326
MN908947.3	1176	1326
MN908947.3	1177	1326
MN908947.3	1178	1326
MN908947.3	1179	1326
MN908947.3	1180	1326
MN908947.3	1181	1326
MN908947.3	1182	1326
MN908947.3	1183	1326
MN908947.3	1184	1326
MN908947.3	1185	1326
MN908947.3	1186	1326
MN908947.3	1187	1326
MN908947.3	1188	1326
MN908947.3	1189	1326
MN908947.3	1190	1326
MN908947.3	1191	1326
MN908947.3	1192	1326
MN908947.3	1193	1326
MN908947.3	1194	1326
MN908947.3	1195	1326
MN908947.3	1196	1310
MN908947.3	1197	1293
MN908947.3	1198	1290
MN908947.3	1199	1266
MN908947.3	1200	1251
MN908947.3	1201	1242
MN908947.3	1202	1231
MN908947.3	1203	1223
MN908947.3	1204	1213
MN908947.3	1205	1195
MN908947.3	1206	1183
MN908947.3	1207	1167
MN908947.3	1208	1154
MN908947.3	1209	1140
MN908947.3	1210	1128
MN908947.3	1211	1109
MN908947.3	1212	1104
MN908947.3	1213	1094
MN908947.3	1214	1080
MN908947.3	1215	1073
MN908947.3	1216	1054
MN908947.3	1217	1044
MN908947.3	1218	1026
MN908947.3	1219	1012
MN908947.3	1220	1005
MN908947.3	1221	992
MN908947.3	1222	978
MN908947.3	1223	972
MN908947.3	1224	958
MN908947.3	1225	950
MN908947.3	1226	943
MN908947.3	1227	927
MN908947.3	1228	915
MN908947.3	1229	906
MN908947.3	1230	896
MN908947.3	1231	889
MN908947.3	1232	878
MN908947.3	1233	873
MN908947.3	1234	868
MN908947.3	1235	858
MN908947.3	1236	851
